DATA;NOME FUNDO;TAXA ADM; COTA ;CLASSE
22/12/2020;CAIXA FIC PREV 40 RF;0,4;1,1822988;Renda Fixa
22/12/2020;CAIXA FIC PREV 30 RF;0,3;2,02599055;Renda Fixa
22/12/2020;CAIXA FIC PREV 300 MULTI RV 49;3;1,87145361;Multimercado com renda variável
22/12/2020;CAIXA FIC PREV 300 MULTI RV 30;3;6,49721736;Multimercado com renda variável
22/12/2020;CAIXA FIC PREV 300 MULTI RV 15;3;6,42572297;Multimercado com renda variável
22/12/2020;CAIXA FIC PREV 250 MULTI RV 49;2,5;0,82068671;Multimercado com renda variável
22/12/2020;CAIXA FIC PREV 250 MULTI RV 30;2,5;0,85175873;Multimercado com renda variável
22/12/2020;CAIXA FIC PREV 250 MULTI RV 15;2,5;1,18298163;Multimercado com renda variável
22/12/2020;CAIXA FIC PREV 200 MULTI RV 49;2;1,53667016;Multimercado com renda variável
22/12/2020;CAIXA FIC PREV 200 MULTI RV 30;2;0,72796724;Multimercado com renda variável
22/12/2020;CAIXA FIC PREV 200 MULTI RV 15;2;1,7825698;Multimercado com renda variável
22/12/2020;CAIXA FIC PREV 150 MULTI RV 49;1,5;2,3809062;Multimercado com renda variável
22/12/2020;CAIXA FIC PREV 150 MULTI RV 30;1,5;2,58681847;Multimercado com renda variável
22/12/2020;CAIXA FIC PREV 150 MULTI RV 15;1,5;2,66680243;Multimercado com renda variável
22/12/2020;CAIXA FIC PREV 125 MULTI RV 49;1,25;1,88420326;Multimercado com renda variável
22/12/2020;CAIXA FIC PREV 125 MULTI RV 30;1,25; 1,7087 ;Multimercado com renda variável
22/12/2020;CAIXA FIC PREV 125 MULTI RV 15;1,25;1,87609186;Multimercado com renda variável
22/12/2020;CAIXA FIC PREV 250 RF CRED PRIVADO;2,5;1,63095779;Crédito Privado
22/12/2020;CAIXA FIC PREV 200 RF CRED PRIVADO;2;1,71484976;Crédito Privado
22/12/2020;CAIXA FIC PREV 150 RF CRED PRIVADO;1,5;1,82254161;Crédito Privado
22/12/2020;CAIXA FIC PREV 125 RF CRED PRIVADO;1,25;1,92924047;Crédito Privado
22/12/2020;CAIXA FIC PREV 80 RF CRED PRIVADO;0,8;1,7597349;Crédito Privado
22/12/2020;CAIXA FIC PREV 60 RF CRED PRIVADO;0,6;1,0425256;Crédito Privado
22/12/2020;CAIXA FIC PREV 250 RF ÍNDICES DE PREÇOS;2,5;1,64965449;Índice de Preços
22/12/2020;CAIXA FIC PREV 200 RF ÍNDICES DE PREÇOS;2;1,8318494;Índice de Preços
22/12/2020;CAIXA FIC PREV 150 RF ÍNDICES DE PREÇOS;1,5;1,90714828;Índice de Preços
22/12/2020;CAIXA FIC PREV 125 RF ÍNDICES DE PREÇOS;1,25;1,97832797;Índice de Preços
22/12/2020;CAIXA FIC PREV 80 RF ÍNDICES DE PREÇOS;0,8;2,1275435;Índice de Preços
22/12/2020;CAIXA FIC PREV 80 MM ESTRATEGIA LIVRE;0,8;1,0977379;Multimercado Estratégia Livre
22/12/2020;CAIXA FIC PREV 60 MM ESTRATEGIA LIVRE;0,6;1,094282;Multimercado Estratégia Livre
23/12/2020;CAIXA FIC PREV 300 RF;3;6,26504514;Renda Fixa
23/12/2020;CAIXA FIC PREV 250 RF;2,5;1,72205869;Renda Fixa
23/12/2020;CAIXA FIC PREV 200 RF;2;2,73452709;Renda Fixa
23/12/2020;CAIXA FIC PREV 150 RF;1,5;1,87577196;Renda Fixa
23/12/2020;CAIXA FIC PREV 100 RF;1;5,7615962;Renda Fixa
23/12/2020;CAIXA FIC PREV 70 RF;0,7;3,06505733;Renda Fixa
23/12/2020;CAIXA FIC PREV 60 RF;0,6;1,18077115;Renda Fixa
23/12/2020;CAIXA FIC PREV 50 RF;0,5;2,13471399;Renda Fixa
23/12/2020;CAIXA FIC PREV 40 RF;0,4;1,18252552;Renda Fixa
23/12/2020;CAIXA FIC PREV 30 RF;0,3;2,02638748;Renda Fixa
23/12/2020;CAIXA FIC PREV 300 MULTI RV 49;3;1,87764776;Multimercado com renda variável
23/12/2020;CAIXA FIC PREV 300 MULTI RV 30;3;6,51037059;Multimercado com renda variável
23/12/2020;CAIXA FIC PREV 300 MULTI RV 15;3;6,43229092;Multimercado com renda variável
23/12/2020;CAIXA FIC PREV 250 MULTI RV 49;2,5;0,8233662;Multimercado com renda variável
23/12/2020;CAIXA FIC PREV 250 MULTI RV 30;2,5;0,85347935;Multimercado com renda variável
23/12/2020;CAIXA FIC PREV 250 MULTI RV 15;2,5;1,18419882;Multimercado com renda variável
23/12/2020;CAIXA FIC PREV 200 MULTI RV 49;2;1,54179781;Multimercado com renda variável
23/12/2020;CAIXA FIC PREV 200 MULTI RV 30;2;0,72946282;Multimercado com renda variável
23/12/2020;CAIXA FIC PREV 200 MULTI RV 15;2;1,78442168;Multimercado com renda variável
23/12/2020;CAIXA FIC PREV 150 MULTI RV 49;1,5;2,38879531;Multimercado com renda variável
23/12/2020;CAIXA FIC PREV 150 MULTI RV 30;1,5;2,59218165;Multimercado com renda variável
23/12/2020;CAIXA FIC PREV 150 MULTI RV 15;1,5;2,66964449;Multimercado com renda variável
23/12/2020;CAIXA FIC PREV 125 MULTI RV 49;1,25;1,89052197;Multimercado com renda variável
23/12/2020;CAIXA FIC PREV 125 MULTI RV 30;1,25; 1,7123 ;Multimercado com renda variável
23/12/2020;CAIXA FIC PREV 125 MULTI RV 15;1,25;1,87807593;Multimercado com renda variável
23/12/2020;CAIXA FIC PREV 250 RF CRED PRIVADO;2,5;1,63116223;Crédito Privado
23/12/2020;CAIXA FIC PREV 200 RF CRED PRIVADO;2;1,71509882;Crédito Privado
23/12/2020;CAIXA FIC PREV 150 RF CRED PRIVADO;1,5;1,82284256;Crédito Privado
23/12/2020;CAIXA FIC PREV 125 RF CRED PRIVADO;1,25;1,92957695;Crédito Privado
23/12/2020;CAIXA FIC PREV 80 RF CRED PRIVADO;0,8;1,7600736;Crédito Privado
23/12/2020;CAIXA FIC PREV 60 RF CRED PRIVADO;0,6;1,04273332;Crédito Privado
23/12/2020;CAIXA FIC PREV 250 RF ÍNDICES DE PREÇOS;2,5;1,64975268;Índice de Preços
23/12/2020;CAIXA FIC PREV 200 RF ÍNDICES DE PREÇOS;2;1,83199486;Índice de Preços
23/12/2020;CAIXA FIC PREV 150 RF ÍNDICES DE PREÇOS;1,5;1,90733781;Índice de Preços
23/12/2020;CAIXA FIC PREV 125 RF ÍNDICES DE PREÇOS;1,25;1,97854422;Índice de Preços
23/12/2020;CAIXA FIC PREV 80 RF ÍNDICES DE PREÇOS;0,8;2,127814;Índice de Preços
23/12/2020;CAIXA FIC PREV 80 MM ESTRATEGIA LIVRE;0,8;1,0988883;Multimercado Estratégia Livre
23/12/2020;CAIXA FIC PREV 60 MM ESTRATEGIA LIVRE;0,6;1,0954374;Multimercado Estratégia Livre
24/12/2020;CAIXA FIC PREV 300 RF;3;6,26841417;Renda Fixa
24/12/2020;CAIXA FIC PREV 250 RF;2,5;1,72301855;Renda Fixa
24/12/2020;CAIXA FIC PREV 200 RF;2;2,73610506;Renda Fixa
24/12/2020;CAIXA FIC PREV 150 RF;1,5;1,87689132;Renda Fixa
24/12/2020;CAIXA FIC PREV 100 RF;1;5,76514744;Renda Fixa
24/12/2020;CAIXA FIC PREV 70 RF;0,7;3,06698263;Renda Fixa
24/12/2020;CAIXA FIC PREV 60 RF;0,6;1,18151742;Renda Fixa
24/12/2020;CAIXA FIC PREV 50 RF;0,5;2,13607168;Renda Fixa
24/12/2020;CAIXA FIC PREV 40 RF;0,4;1,18328186;Renda Fixa
24/12/2020;CAIXA FIC PREV 30 RF;0,3;2,02769193;Renda Fixa
24/12/2020;CAIXA FIC PREV 300 MULTI RV 49;3;1,88710679;Multimercado com renda variável
24/12/2020;CAIXA FIC PREV 300 MULTI RV 30;3;6,53158756;Multimercado com renda variável
24/12/2020;CAIXA FIC PREV 300 MULTI RV 15;3;6,44419227;Multimercado com renda variável
24/12/2020;CAIXA FIC PREV 250 MULTI RV 49;2,5;0,8274431;Multimercado com renda variável
24/12/2020;CAIXA FIC PREV 250 MULTI RV 30;2,5;0,85623917;Multimercado com renda variável
24/12/2020;CAIXA FIC PREV 250 MULTI RV 15;2,5;1,18640832;Multimercado com renda variável
24/12/2020;CAIXA FIC PREV 200 MULTI RV 49;2;1,54957394;Multimercado com renda variável
24/12/2020;CAIXA FIC PREV 200 MULTI RV 30;2;0,73185476;Multimercado com renda variável
24/12/2020;CAIXA FIC PREV 200 MULTI RV 15;2;1,78775669;Multimercado com renda variável
24/12/2020;CAIXA FIC PREV 150 MULTI RV 49;1,5;2,40079704;Multimercado com renda variável
24/12/2020;CAIXA FIC PREV 150 MULTI RV 30;1,5;2,60074416;Multimercado com renda variável
24/12/2020;CAIXA FIC PREV 150 MULTI RV 15;1,5;2,67470911;Multimercado com renda variável
24/12/2020;CAIXA FIC PREV 125 MULTI RV 49;1,25;1,90013055;Multimercado com renda variável
24/12/2020;CAIXA FIC PREV 125 MULTI RV 30;1,25; 1,7179 ;Multimercado com renda variável
24/12/2020;CAIXA FIC PREV 125 MULTI RV 15;1,25;1,88162109;Multimercado com renda variável
24/12/2020;CAIXA FIC PREV 250 RF CRED PRIVADO;2,5;1,63167225;Crédito Privado
24/12/2020;CAIXA FIC PREV 200 RF CRED PRIVADO;2;1,71566909;Crédito Privado
24/12/2020;CAIXA FIC PREV 150 RF CRED PRIVADO;1,5;1,82348478;Crédito Privado
24/12/2020;CAIXA FIC PREV 125 RF CRED PRIVADO;1,25;1,93027463;Crédito Privado
24/12/2020;CAIXA FIC PREV 80 RF CRED PRIVADO;0,8;1,7607416;Crédito Privado
24/12/2020;CAIXA FIC PREV 60 RF CRED PRIVADO;0,6;1,04313619;Crédito Privado
24/12/2020;CAIXA FIC PREV 250 RF ÍNDICES DE PREÇOS;2,5;1,65212035;Índice de Preços
24/12/2020;CAIXA FIC PREV 200 RF ÍNDICES DE PREÇOS;2;1,83465962;Índice de Preços
24/12/2020;CAIXA FIC PREV 150 RF ÍNDICES DE PREÇOS;1,5;1,91014938;Índice de Preços
24/12/2020;CAIXA FIC PREV 125 RF ÍNDICES DE PREÇOS;1,25;1,98147995;Índice de Preços
24/12/2020;CAIXA FIC PREV 80 RF ÍNDICES DE PREÇOS;0,8;2,1310085;Índice de Preços
24/12/2020;CAIXA FIC PREV 80 MM ESTRATEGIA LIVRE;0,8;1,1001996;Multimercado Estratégia Livre
24/12/2020;CAIXA FIC PREV 60 MM ESTRATEGIA LIVRE;0,6;1,0967531;Multimercado Estratégia Livre
24/12/2020;CAIXA FIC PREV 300 RF;3;6,26841417;Renda Fixa
24/12/2020;CAIXA FIC PREV 250 RF;2,5;1,72301855;Renda Fixa
24/12/2020;CAIXA FIC PREV 200 RF;2;2,73610506;Renda Fixa
24/12/2020;CAIXA FIC PREV 150 RF;1,5;1,87689132;Renda Fixa
24/12/2020;CAIXA FIC PREV 100 RF;1;5,76514744;Renda Fixa
24/12/2020;CAIXA FIC PREV 70 RF;0,7;3,06698263;Renda Fixa
24/12/2020;CAIXA FIC PREV 60 RF;0,6;1,18151742;Renda Fixa
24/12/2020;CAIXA FIC PREV 50 RF;0,5;2,13607168;Renda Fixa
24/12/2020;CAIXA FIC PREV 40 RF;0,4;1,18328186;Renda Fixa
24/12/2020;CAIXA FIC PREV 30 RF;0,3;2,02769193;Renda Fixa
24/12/2020;CAIXA FIC PREV 300 MULTI RV 49;3;1,88710679;Multimercado com renda variável
24/12/2020;CAIXA FIC PREV 300 MULTI RV 30;3;6,53158756;Multimercado com renda variável
24/12/2020;CAIXA FIC PREV 300 MULTI RV 15;3;6,44419227;Multimercado com renda variável
24/12/2020;CAIXA FIC PREV 250 MULTI RV 49;2,5;0,8274431;Multimercado com renda variável
24/12/2020;CAIXA FIC PREV 250 MULTI RV 30;2,5;0,85623917;Multimercado com renda variável
24/12/2020;CAIXA FIC PREV 250 MULTI RV 15;2,5;1,18640832;Multimercado com renda variável
24/12/2020;CAIXA FIC PREV 200 MULTI RV 49;2;1,54957394;Multimercado com renda variável
24/12/2020;CAIXA FIC PREV 200 MULTI RV 30;2;0,73185476;Multimercado com renda variável
24/12/2020;CAIXA FIC PREV 200 MULTI RV 15;2;1,78775669;Multimercado com renda variável
24/12/2020;CAIXA FIC PREV 150 MULTI RV 49;1,5;2,40079704;Multimercado com renda variável
24/12/2020;CAIXA FIC PREV 150 MULTI RV 30;1,5;2,60074416;Multimercado com renda variável
24/12/2020;CAIXA FIC PREV 150 MULTI RV 15;1,5;2,67470911;Multimercado com renda variável
24/12/2020;CAIXA FIC PREV 125 MULTI RV 49;1,25;1,90013055;Multimercado com renda variável
24/12/2020;CAIXA FIC PREV 125 MULTI RV 30;1,25; 1,7179 ;Multimercado com renda variável
24/12/2020;CAIXA FIC PREV 125 MULTI RV 15;1,25;1,88162109;Multimercado com renda variável
24/12/2020;CAIXA FIC PREV 250 RF CRED PRIVADO;2,5;1,63167225;Crédito Privado
24/12/2020;CAIXA FIC PREV 200 RF CRED PRIVADO;2;1,71566909;Crédito Privado
24/12/2020;CAIXA FIC PREV 150 RF CRED PRIVADO;1,5;1,82348478;Crédito Privado
24/12/2020;CAIXA FIC PREV 125 RF CRED PRIVADO;1,25;1,93027463;Crédito Privado
24/12/2020;CAIXA FIC PREV 80 RF CRED PRIVADO;0,8;1,7607416;Crédito Privado
24/12/2020;CAIXA FIC PREV 60 RF CRED PRIVADO;0,6;1,04313619;Crédito Privado
24/12/2020;CAIXA FIC PREV 250 RF ÍNDICES DE PREÇOS;2,5;1,65212035;Índice de Preços
24/12/2020;CAIXA FIC PREV 200 RF ÍNDICES DE PREÇOS;2;1,83465962;Índice de Preços
24/12/2020;CAIXA FIC PREV 150 RF ÍNDICES DE PREÇOS;1,5;1,91014938;Índice de Preços
24/12/2020;CAIXA FIC PREV 125 RF ÍNDICES DE PREÇOS;1,25;1,98147995;Índice de Preços
24/12/2020;CAIXA FIC PREV 80 RF ÍNDICES DE PREÇOS;0,8;2,1310085;Índice de Preços
24/12/2020;CAIXA FIC PREV 80 MM ESTRATEGIA LIVRE;0,8;1,1001996;Multimercado Estratégia Livre
24/12/2020;CAIXA FIC PREV 60 MM ESTRATEGIA LIVRE;0,6;1,0967531;Multimercado Estratégia Livre
28/12/2020;CAIXA FIC PREV 300 RF;3;6,26886224;Renda Fixa
28/12/2020;CAIXA FIC PREV 250 RF;2,5;1,72317582;Renda Fixa
28/12/2020;CAIXA FIC PREV 200 RF;2;2,73640902;Renda Fixa
28/12/2020;CAIXA FIC PREV 150 RF;1,5;1,87713708;Renda Fixa
28/12/2020;CAIXA FIC PREV 100 RF;1;5,7660163;Renda Fixa
28/12/2020;CAIXA FIC PREV 70 RF;0,7;3,06748125;Renda Fixa
28/12/2020;CAIXA FIC PREV 60 RF;0,6;1,18171413;Renda Fixa
28/12/2020;CAIXA FIC PREV 50 RF;0,5;2,13643587;Renda Fixa
28/12/2020;CAIXA FIC PREV 40 RF;0,4;1,1834879;Renda Fixa
28/12/2020;CAIXA FIC PREV 30 RF;0,3;2,02805344;Renda Fixa
28/12/2020;CAIXA FIC PREV 300 MULTI RV 49;3;1,88715894;Multimercado com renda variável
28/12/2020;CAIXA FIC PREV 300 MULTI RV 30;3;6,53191055;Multimercado com renda variável
28/12/2020;CAIXA FIC PREV 300 MULTI RV 15;3;6,44458375;Multimercado com renda variável
28/12/2020;CAIXA FIC PREV 250 MULTI RV 49;2,5;0,82748208;Multimercado com renda variável
28/12/2020;CAIXA FIC PREV 250 MULTI RV 30;2,5;0,85629667;Multimercado com renda variável
28/12/2020;CAIXA FIC PREV 250 MULTI RV 15;2,5;1,18651443;Multimercado com renda variável
28/12/2020;CAIXA FIC PREV 200 MULTI RV 49;2;1,54967331;Multimercado com renda variável
28/12/2020;CAIXA FIC PREV 200 MULTI RV 30;2;0,73191842;Multimercado com renda variável
28/12/2020;CAIXA FIC PREV 200 MULTI RV 15;2;1,78794815;Multimercado com renda variável
28/12/2020;CAIXA FIC PREV 150 MULTI RV 49;1,5;2,4010024;Multimercado com renda variável
28/12/2020;CAIXA FIC PREV 150 MULTI RV 30;1,5;2,60102668;Multimercado com renda variável
28/12/2020;CAIXA FIC PREV 150 MULTI RV 15;1,5;2,67505116;Multimercado com renda variável
28/12/2020;CAIXA FIC PREV 125 MULTI RV 49;1,25;1,90031423;Multimercado com renda variável
28/12/2020;CAIXA FIC PREV 125 MULTI RV 30;1,25; 1,7182 ;Multimercado com renda variável
28/12/2020;CAIXA FIC PREV 125 MULTI RV 15;1,25;1,88188989;Multimercado com renda variável
28/12/2020;CAIXA FIC PREV 250 RF CRED PRIVADO;2,5;1,63169493;Crédito Privado
28/12/2020;CAIXA FIC PREV 200 RF CRED PRIVADO;2;1,71572711;Crédito Privado
28/12/2020;CAIXA FIC PREV 150 RF CRED PRIVADO;1,5;1,82358277;Crédito Privado
28/12/2020;CAIXA FIC PREV 125 RF CRED PRIVADO;1,25;1,93039632;Crédito Privado
28/12/2020;CAIXA FIC PREV 80 RF CRED PRIVADO;0,8;1,7608844;Crédito Privado
28/12/2020;CAIXA FIC PREV 60 RF CRED PRIVADO;0,6;1,04322793;Crédito Privado
28/12/2020;CAIXA FIC PREV 250 RF ÍNDICES DE PREÇOS;2,5;1,65284479;Índice de Preços
28/12/2020;CAIXA FIC PREV 200 RF ÍNDICES DE PREÇOS;2;1,83550032;Índice de Preços
28/12/2020;CAIXA FIC PREV 150 RF ÍNDICES DE PREÇOS;1,5;1,91106256;Índice de Preços
28/12/2020;CAIXA FIC PREV 125 RF ÍNDICES DE PREÇOS;1,25;1,98244676;Índice de Preços
28/12/2020;CAIXA FIC PREV 80 RF ÍNDICES DE PREÇOS;0,8;2,1320861;Índice de Preços
28/12/2020;CAIXA FIC PREV 80 MM ESTRATEGIA LIVRE;0,8;1,10027;Multimercado Estratégia Livre
28/12/2020;CAIXA FIC PREV 60 MM ESTRATEGIA LIVRE;0,6;1,096832;Multimercado Estratégia Livre
29/12/2020;CAIXA FIC PREV 300 RF;3;6,26879638;Renda Fixa
29/12/2020;CAIXA FIC PREV 250 RF;2,5;1,72319189;Renda Fixa
29/12/2020;CAIXA FIC PREV 200 RF;2;2,73648882;Renda Fixa
29/12/2020;CAIXA FIC PREV 150 RF;1,5;1,87722913;Renda Fixa
29/12/2020;CAIXA FIC PREV 100 RF;1;5,7664132;Renda Fixa
29/12/2020;CAIXA FIC PREV 70 RF;0,7;3,06772885;Renda Fixa
29/12/2020;CAIXA FIC PREV 60 RF;0,6;1,18181414;Renda Fixa
29/12/2020;CAIXA FIC PREV 50 RF;0,5;2,13662526;Renda Fixa
29/12/2020;CAIXA FIC PREV 40 RF;0,4;1,18359711;Renda Fixa
29/12/2020;CAIXA FIC PREV 30 RF;0,3;2,02824904;Renda Fixa
29/12/2020;CAIXA FIC PREV 300 MULTI RV 49;3;1,89693728;Multimercado com renda variável
29/12/2020;CAIXA FIC PREV 300 MULTI RV 30;3;6,55223145;Multimercado com renda variável
29/12/2020;CAIXA FIC PREV 300 MULTI RV 15;3;6,45423307;Multimercado com renda variável
29/12/2020;CAIXA FIC PREV 250 MULTI RV 49;2,5;0,83167772;Multimercado com renda variável
29/12/2020;CAIXA FIC PREV 250 MULTI RV 30;2,5;0,85894484;Multimercado com renda variável
29/12/2020;CAIXA FIC PREV 250 MULTI RV 15;2,5;1,18827428;Multimercado com renda variável
29/12/2020;CAIXA FIC PREV 200 MULTI RV 49;2;1,55770714;Multimercado com renda variável
29/12/2020;CAIXA FIC PREV 200 MULTI RV 30;2;0,73421448;Multimercado com renda variável
29/12/2020;CAIXA FIC PREV 200 MULTI RV 15;2;1,79060048;Multimercado com renda variável
29/12/2020;CAIXA FIC PREV 150 MULTI RV 49;1,5;2,41332512;Multimercado com renda variável
29/12/2020;CAIXA FIC PREV 150 MULTI RV 30;1,5;2,60923326;Multimercado com renda variável
29/12/2020;CAIXA FIC PREV 150 MULTI RV 15;1,5;2,67912698;Multimercado com renda variável
29/12/2020;CAIXA FIC PREV 125 MULTI RV 49;1,25;1,91016047;Multimercado com renda variável
29/12/2020;CAIXA FIC PREV 125 MULTI RV 30;1,25; 1,7236 ;Multimercado com renda variável
29/12/2020;CAIXA FIC PREV 125 MULTI RV 15;1,25;1,88468797;Multimercado com renda variável
29/12/2020;CAIXA FIC PREV 250 RF CRED PRIVADO;2,5;1,6317334;Crédito Privado
29/12/2020;CAIXA FIC PREV 200 RF CRED PRIVADO;2;1,71580172;Crédito Privado
29/12/2020;CAIXA FIC PREV 150 RF CRED PRIVADO;1,5;1,8236984;Crédito Privado
29/12/2020;CAIXA FIC PREV 125 RF CRED PRIVADO;1,25;1,93053668;Crédito Privado
29/12/2020;CAIXA FIC PREV 80 RF CRED PRIVADO;0,8;1,7610442;Crédito Privado
29/12/2020;CAIXA FIC PREV 60 RF CRED PRIVADO;0,6;1,04332974;Crédito Privado
29/12/2020;CAIXA FIC PREV 250 RF ÍNDICES DE PREÇOS;2,5;1,65217871;Índice de Preços
29/12/2020;CAIXA FIC PREV 200 RF ÍNDICES DE PREÇOS;2;1,83479746;Índice de Preços
29/12/2020;CAIXA FIC PREV 150 RF ÍNDICES DE PREÇOS;1,5;1,91036923;Índice de Preços
29/12/2020;CAIXA FIC PREV 125 RF ÍNDICES DE PREÇOS;1,25;1,98174736;Índice de Preços
29/12/2020;CAIXA FIC PREV 80 RF ÍNDICES DE PREÇOS;0,8;2,1313722;Índice de Preços
29/12/2020;CAIXA FIC PREV 80 MM ESTRATEGIA LIVRE;0,8;1,1023718;Multimercado Estratégia Livre
29/12/2020;CAIXA FIC PREV 60 MM ESTRATEGIA LIVRE;0,6;1,0989356;Multimercado Estratégia Livre
30/12/2020;CAIXA FIC PREV 300 RF;3;6,27231918;Renda Fixa
30/12/2020;CAIXA FIC PREV 250 RF;2,5;1,72419401;Renda Fixa
30/12/2020;CAIXA FIC PREV 200 RF;2;2,73813389;Renda Fixa
30/12/2020;CAIXA FIC PREV 150 RF;1,5;1,87839453;Renda Fixa
30/12/2020;CAIXA FIC PREV 100 RF;1;5,77010588;Renda Fixa
30/12/2020;CAIXA FIC PREV 70 RF;0,7;3,06972939;Renda Fixa
30/12/2020;CAIXA FIC PREV 60 RF;0,6;1,18258941;Renda Fixa
30/12/2020;CAIXA FIC PREV 50 RF;0,5;2,13803536;Renda Fixa
30/12/2020;CAIXA FIC PREV 40 RF;0,4;1,1843825;Renda Fixa
30/12/2020;CAIXA FIC PREV 30 RF;0,3;2,02960325;Renda Fixa
30/12/2020;CAIXA FIC PREV 300 MULTI RV 49;3;1,89983908;Multimercado com renda variável
30/12/2020;CAIXA FIC PREV 300 MULTI RV 30;3;6,55980581;Multimercado com renda variável
30/12/2020;CAIXA FIC PREV 300 MULTI RV 15;3;6,45971035;Multimercado com renda variável
30/12/2020;CAIXA FIC PREV 250 MULTI RV 49;2,5;0,83293742;Multimercado com renda variável
30/12/2020;CAIXA FIC PREV 250 MULTI RV 30;2,5;0,85993929;Multimercado com renda variável
30/12/2020;CAIXA FIC PREV 250 MULTI RV 15;2,5;1,18930826;Multimercado com renda variável
30/12/2020;CAIXA FIC PREV 200 MULTI RV 49;2;1,56012122;Multimercado com renda variável
30/12/2020;CAIXA FIC PREV 200 MULTI RV 30;2;0,73507992;Multimercado com renda variável
30/12/2020;CAIXA FIC PREV 200 MULTI RV 15;2;1,79218679;Multimercado com renda variável
30/12/2020;CAIXA FIC PREV 150 MULTI RV 49;1,5;2,41708292;Multimercado com renda variável
30/12/2020;CAIXA FIC PREV 150 MULTI RV 30;1,5;2,61237085;Multimercado com renda variável
30/12/2020;CAIXA FIC PREV 150 MULTI RV 15;1,5;2,68156546;Multimercado com renda variável
30/12/2020;CAIXA FIC PREV 125 MULTI RV 49;1,25;1,91316827;Multimercado com renda variável
30/12/2020;CAIXA FIC PREV 125 MULTI RV 30;1,25; 1,7257 ;Multimercado com renda variável
30/12/2020;CAIXA FIC PREV 125 MULTI RV 15;1,25;1,88641979;Multimercado com renda variável
30/12/2020;CAIXA FIC PREV 250 RF CRED PRIVADO;2,5;1,63196149;Crédito Privado
30/12/2020;CAIXA FIC PREV 200 RF CRED PRIVADO;2;1,71607565;Crédito Privado
30/12/2020;CAIXA FIC PREV 150 RF CRED PRIVADO;1,5;1,82402578;Crédito Privado
30/12/2020;CAIXA FIC PREV 125 RF CRED PRIVADO;1,25;1,93090116;Crédito Privado
30/12/2020;CAIXA FIC PREV 80 RF CRED PRIVADO;0,8;1,7614084;Crédito Privado
30/12/2020;CAIXA FIC PREV 60 RF CRED PRIVADO;0,6;1,04355266;Crédito Privado
30/12/2020;CAIXA FIC PREV 250 RF ÍNDICES DE PREÇOS;2,5;1,65475403;Índice de Preços
30/12/2020;CAIXA FIC PREV 200 RF ÍNDICES DE PREÇOS;2;1,83769275;Índice de Preços
30/12/2020;CAIXA FIC PREV 150 RF ÍNDICES DE PREÇOS;1,5;1,91342081;Índice de Preços
30/12/2020;CAIXA FIC PREV 125 RF ÍNDICES DE PREÇOS;1,25;1,98493209;Índice de Preços
30/12/2020;CAIXA FIC PREV 80 RF ÍNDICES DE PREÇOS;0,8;2,1348345;Índice de Preços
30/12/2020;CAIXA FIC PREV 80 MM ESTRATEGIA LIVRE;0,8;1,1022876;Multimercado Estratégia Livre
30/12/2020;CAIXA FIC PREV 60 MM ESTRATEGIA LIVRE;0,6;1,0988605;Multimercado Estratégia Livre
31/12/2020;CAIXA FIC PREV 300 RF;3;6,2739662;Renda Fixa
31/12/2020;CAIXA FIC PREV 250 RF;2,5;1,72468073;Renda Fixa
31/12/2020;CAIXA FIC PREV 200 RF;2;2,73896085;Renda Fixa
31/12/2020;CAIXA FIC PREV 150 RF;1,5;1,87899894;Renda Fixa
31/12/2020;CAIXA FIC PREV 100 RF;1;5,77207608;Renda Fixa
31/12/2020;CAIXA FIC PREV 70 RF;0,7;3,07081382;Renda Fixa
31/12/2020;CAIXA FIC PREV 60 RF;0,6;1,18301178;Renda Fixa
31/12/2020;CAIXA FIC PREV 50 RF;0,5;2,13880751;Renda Fixa
31/12/2020;CAIXA FIC PREV 40 RF;0,4;1,18481452;Renda Fixa
31/12/2020;CAIXA FIC PREV 30 RF;0,3;2,03035198;Renda Fixa
31/12/2020;CAIXA FIC PREV 300 MULTI RV 49;3;1,89728361;Multimercado com renda variável
31/12/2020;CAIXA FIC PREV 300 MULTI RV 30;3;6,55527248;Multimercado com renda variável
31/12/2020;CAIXA FIC PREV 300 MULTI RV 15;3;6,45842345;Multimercado com renda variável
31/12/2020;CAIXA FIC PREV 250 MULTI RV 49;2,5;0,83187376;Multimercado com renda variável
31/12/2020;CAIXA FIC PREV 250 MULTI RV 30;2,5;0,85937472;Multimercado com renda variável
31/12/2020;CAIXA FIC PREV 250 MULTI RV 15;2,5;1,18914363;Multimercado com renda variável
31/12/2020;CAIXA FIC PREV 200 MULTI RV 49;2;1,55811848;Multimercado com renda variável
31/12/2020;CAIXA FIC PREV 200 MULTI RV 30;2;0,73460684;Multimercado com renda variável
31/12/2020;CAIXA FIC PREV 200 MULTI RV 15;2;1,79199487;Multimercado com renda variável
31/12/2020;CAIXA FIC PREV 150 MULTI RV 49;1,5;2,4140888;Multimercado com renda variável
31/12/2020;CAIXA FIC PREV 150 MULTI RV 30;1,5;2,61073757;Multimercado com renda variável
31/12/2020;CAIXA FIC PREV 150 MULTI RV 15;1,5;2,68131616;Multimercado com renda variável
31/12/2020;CAIXA FIC PREV 125 MULTI RV 49;1,25;1,9107921;Multimercado com renda variável
31/12/2020;CAIXA FIC PREV 125 MULTI RV 30;1,25; 1,7246 ;Multimercado com renda variável
